row_no,selected,plant_code,plant_name,material_code,material_name,source_category,contract_type,interface_type,effective_date,end_date,main_contract_no,transporter_code,transporter_name,source_code,source_name,source_plant_code,source_plant_name,quantity,distance_km,transport_vehicle,rawmat_price,transport_price,loading_price,crushing_price,gap,rebate,fuel_price_period,fuel_base_price,fuel_step_type,fuel_step,fuel_step_rate,fuel_step_count,fuel_adjust_price,transport_price_after_adjust,crushing_step_type,crushing_step,crushing_step_rate,crushing_adjust_price,crushing_price_after_adjust,due_payment,early_payment_price,total_transportation_price,total_price,market_price
1306,,ZZA9,พระราม 4/4,C12,SCG Hybrid Cement,สำรอง,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),1311.0,โรงงานเขาวง,0,136.3,,1338.39,200.0,0.0,0.0,0,0,29.01,29.01,อัตรามาตรฐาน,0,0.0,0,0.0,200.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,0,,200.0,1538.39,1684
1307,,ZZA9,พระราม 4/4,C12,SCG Hybrid Cement,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),1322.0,ศูนย์จ่ายพระประแดง,0,12.0,,1562.58,122.0,0.0,0.0,92,0,29.01,30.01,อัตรามาตรฐาน,0,0.0,-1,0.0,122.0,,0.0,0.0,0.0,0.0,0,,122.0,1684.58,1694
1308,,ZZA9,พระราม 4/4,C12,SCG Hybrid Cement,สำรอง,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0141,บจ.ปูนซิเมนต์ไทย (แก่งคอย),1411.0,โรงงานแก่งคอย,0,130.0,,1483.0,191.0,0.0,0.0,0,0,29.01,29.01,อัตรามาตรฐาน,0,0.0,0,0.0,191.0,,0.0,0.0,0.0,0.0,0,,191.0,1674.0,1694
1309,,ZZA9,พระราม 4/4,C30,SCG Hybrid gen II,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0141,บจ.ปูนซิเมนต์ไทย (แก่งคอย),1411.0,โรงงานแก่งคอย,0,130.0,,1380.15,191.0,0.0,0.0,0,0,29.01,29.01,อัตรามาตรฐาน,0,0.0,0,0.0,191.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,0,,191.0,1571.15,1694
1310,,ZZA9,พระราม 4/4,D24,Daratard P848,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1078204,บจ.จีซีพี แอพพลายด์ เทคโนโลยีส์โฮลดิ้งส์ (ไทยแลนด์),1078204,บจ.จีซีพี แอพพลายด์ เทคโนโลยีส์โฮลดิ้งส์ (ไทยแลนด์),,,0,0.0,,9.45,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,9.45,0
1311,,ZZA9,พระราม 4/4,D29,SIKA-D2323,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1092469,บจ.ซิก้า (ประเทศไทย),1092469,บจ.ซิก้า (ประเทศไทย),,,0,0.0,,7.6,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,7.6,0
1312,,ZZA9,พระราม 4/4,F18,MIGHTY 150HB-2,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),,,0,0.0,,17.25,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,17.25,0
1313,,ZZA9,พระราม 4/4,F47,MIGHTY 150HB-9,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),,,0,0.0,,15.56,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,15.56,0
1314,,ZZA9,พระราม 4/4,MF1,Fly Ash (MAEMOH),สำรอง,สัญญาสารผสมเพิ่มพร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),85239.0,Hub PFA พระประแดง,0,12.0,,1404.0,122.0,0.0,0.0,0,0,29.01,31.01,อัตรามาตรฐาน,0,0.0,-2,0.0,122.0,,0.0,0.0,0.0,0.0,0,,122.0,1526.0,0
1315,,ZZA9,พระราม 4/4,MF1,Fly Ash (MAEMOH),หลัก,สัญญาสารผสมเพิ่มพร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0191,บจ.ปูนซิเมนต์ไทย (ลำปาง),85237.0,แม่เมาะ,0,650.3,,1030.0,678.0,0.0,0.0,0,0,29.01,29.01,อัตรามาตรฐาน,0,0.0,0,0.0,678.0,,0.0,0.0,0.0,0.0,0,,678.0,1708.0,0
1316,,ZZA9,พระราม 4/4,MFA,LC2,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),1321.0,โรงงานท่าหลวง,0,119.0,,2901.25,184.0,0.0,0.0,0,0,29.01,29.01,อัตรามาตรฐาน,0,0.0,0,0.0,184.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,0,,184.0,3085.25,0
1317,,ZZA9,พระราม 4/4,R01,"หิน 3/4""-#4",หลัก,สัญญาซื้อขายหินพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-01,2026-02-14,,1000266,บจ.สหอรพรรณ,2581,บจ.ศิลาสานนท์,,,0,133.0,,195.0,195.19,0.0,0.0,25,0,30.05,32.55,อัตรามาตรฐาน,0,1.87,-5,-9.35,185.84,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,2,3.05,182.79,377.79,0
1318,,ZZA9,พระราม 4/4,R01,"หิน 3/4""-#4",หลัก,สัญญาซื้อขายหินพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-15,2026-02-28,,1000266,บจ.สหอรพรรณ,2581,บจ.ศิลาสานนท์,,,0,133.0,,195.0,195.19,0.0,0.0,25,0,30.05,32.55,อัตรามาตรฐาน,0,1.87,-5,-9.35,185.84,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,2,3.05,182.79,377.79,0
1319,,ZZA9,พระราม 4/4,S01,ทรายหยาบ-ปกติ,หลัก,สัญญาซื้อขายทรายพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-15,2026-02-28,,002581,บจ.ศิลาสานนท์,V000000102,เสนา,,,35,130.0,รถเทรลเลอร์,120.0,155.0,0.0,0.0,25,0,30.05,32.55,อัตรามาตรฐาน,0,1.87,-5,-9.35,145.65,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,145.65,265.65,0
1320,,ZZA9,พระราม 4/4,S01,ทรายหยาบ-ปกติ,หลัก,สัญญาซื้อขายทรายพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-01,2026-02-14,,002581,บจ.ศิลาสานนท์,V000000102,เสนา,,,35,130.0,รถเทรลเลอร์,120.0,155.0,0.0,0.0,25,0,30.05,32.55,อัตรามาตรฐาน,0,1.87,-5,-9.35,145.65,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,145.65,265.65,0
1321,,ZZAG,บางหลวง,C12,SCG Hybrid Cement,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),1311.0,โรงงานเขาวง,0,98.0,,1338.39,200.0,0.0,0.0,0,0,29.01,32.01,อัตรามาตรฐาน,0,0.0,-3,0.0,200.0,,0.0,0.0,0.0,0.0,0,,200.0,1538.39,1694
1322,,ZZAG,บางหลวง,C12,SCG Hybrid Cement,สำรอง,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0141,บจ.ปูนซิเมนต์ไทย (แก่งคอย),1411.0,โรงงานแก่งคอย,0,107.4,,1540.0,166.0,0.0,0.0,0,0,29.01,32.01,อัตรามาตรฐาน,0,0.0,-3,0.0,166.0,,0.0,0.0,0.0,0.0,0,,166.0,1706.0,1694
1323,,ZZAG,บางหลวง,C30,SCG Hybrid gen II,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0141,บจ.ปูนซิเมนต์ไทย (แก่งคอย),1411.0,โรงงานแก่งคอย,0,107.0,,1540.0,166.0,0.0,0.0,0,0,29.01,31.01,อัตรามาตรฐาน,0,0.0,-2,0.0,166.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,0,,166.0,1706.0,1694
1324,,ZZAG,บางหลวง,D24,Daratard P848,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1078204,บจ.จีซีพี แอพพลายด์ เทคโนโลยีส์โฮลดิ้งส์ (ไทยแลนด์),1078204,บจ.จีซีพี แอพพลายด์ เทคโนโลยีส์โฮลดิ้งส์ (ไทยแลนด์),,,0,0.0,,9.45,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,9.45,0
1325,,ZZAG,บางหลวง,D29,SIKA-D2323,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1092469,บจ.ซิก้า (ประเทศไทย),1092469,บจ.ซิก้า (ประเทศไทย),,,0,0.0,,7.6,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,7.6,0
1326,,ZZAG,บางหลวง,F18,MIGHTY 150HB-2,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),,,0,0.0,,17.25,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,17.25,0
1327,,ZZAG,บางหลวง,F47,MIGHTY 150HB-9,หลัก,สัญญาน้ำยาพร้อมขนส่ง,N : ไม่ INTERFACE GR,2026-02-01,2026-02-28,,1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),1040818,บจ.คาโอ อินดัสเตรียล (ประเทศไทย),,,0,0.0,,15.56,0.0,0.0,0.0,0,0,30.05,0.0,อัตรามาตรฐาน,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,,0.0,15.56,0
1328,,ZZAG,บางหลวง,MF1,Fly Ash (MAEMOH),หลัก,สัญญาสารผสมเพิ่มพร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0191,บจ.ปูนซิเมนต์ไทย (ลำปาง),85237.0,แม่เมาะ,0,634.0,,1030.0,661.0,0.0,0.0,0,0,29.01,29.01,อัตรามาตรฐาน,0,0.0,0,0.0,661.0,,0.0,0.0,0.0,0.0,0,,661.0,1691.0,0
1329,,ZZAG,บางหลวง,R01,"หิน 3/4""-#4",หลัก,สัญญาซื้อขายหินพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-01,2026-02-14,,1012876,บจ.พรีเมียร์ พลัส พร็อพเพอร์ตี้,V000000162,โรงโม่หินสโตนวัน จอมบึง,,,30,152.0,รถพ่วง,165.0,183.77,0.0,0.0,0,0,30.05,32.05,อัตรามาตรฐาน,0,2.21,-4,-8.84,174.93,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,174.93,339.93,0
1330,,ZZAG,บางหลวง,R01,"หิน 3/4""-#4",หลัก,สัญญาซื้อขายหินพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-15,2026-02-28,,1012876,บจ.พรีเมียร์ พลัส พร็อพเพอร์ตี้,V000000162,โรงโม่หินสโตนวัน จอมบึง,,,30,152.0,รถพ่วง,165.0,183.77,0.0,0.0,0,0,30.05,32.05,อัตรามาตรฐาน,0,2.21,-4,-8.84,174.93,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,174.93,339.93,0
1331,,ZZAG,บางหลวง,R01,"หิน 3/4""-#4",สำรอง,สัญญาซื้อขายหินพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-01,2026-02-14,,1012876,บจ.พรีเมียร์ พลัส พร็อพเพอร์ตี้,V000000165,โรงโม่หินสินสมุทร,,,35,123.0,รถพ่วง,170.0,151.78,0.0,0.0,0,0,30.05,32.05,อัตรามาตรฐาน,0,1.53,-4,-6.12,145.66,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,145.66,315.66,0
1332,,ZZAG,บางหลวง,R01,"หิน 3/4""-#4",สำรอง,สัญญาซื้อขายหินพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-15,2026-02-28,,1012876,บจ.พรีเมียร์ พลัส พร็อพเพอร์ตี้,V000000165,โรงโม่หินสินสมุทร,,,35,123.0,รถพ่วง,170.0,151.78,0.0,0.0,0,0,30.05,32.05,อัตรามาตรฐาน,0,1.53,-4,-6.12,145.66,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,145.66,315.66,0
1333,,ZZAG,บางหลวง,S01,ทรายหยาบ-ปกติ,หลัก,สัญญาซื้อขายทรายพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-15,2026-02-28,,1001576,บจ.รจนาพัฒนา,V000000668,บริษัท ปฐมศิริโชค บ่อเงิน,,,30,28.0,รถเทรลเลอร์,140.0,40.08,0.0,0.0,0,0,30.05,32.05,อัตรามาตรฐาน,0,0.52,-4,-2.08,38.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,38.0,178.0,0
1334,,ZZAG,บางหลวง,S01,ทรายหยาบ-ปกติ,หลัก,สัญญาซื้อขายทรายพร้อมขนส่ง,B : gr ค่าวัตถุดิบและค่าขนส่ง,2026-02-01,2026-02-14,,1001576,บจ.รจนาพัฒนา,V000000668,บริษัท ปฐมศิริโชค บ่อเงิน,,,30,28.0,รถเทรลเลอร์,140.0,40.08,0.0,0.0,0,0,30.05,32.05,อัตรามาตรฐาน,0,0.52,-4,-2.08,38.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,1,0.0,38.0,178.0,0
1335,,ZZAK,บางนา กม.8-ราม2,C01,SCG Portland Cement Type I,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0141,บจ.ปูนซิเมนต์ไทย (แก่งคอย),1411.0,โรงงานแก่งคอย,0,139.0,,1483.0,204.0,0.0,0.0,0,0,29.01,32.01,อัตรามาตรฐาน,0,0.0,-3,0.0,204.0,,0.0,0.0,0.0,0.0,0,,204.0,1687.0,1694
1336,,ZZAK,บางนา กม.8-ราม2,C12,SCG Hybrid Cement,หลัก,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),1311.0,โรงงานเขาวง,0,145.0,,1338.39,213.0,0.0,0.0,0,0,29.01,32.01,อัตรามาตรฐาน,0,0.0,-3,0.0,213.0,,0.0,0.0,0.0,0.0,0,,213.0,1551.39,1694
1337,,ZZAK,บางนา กม.8-ราม2,C12,SCG Hybrid Cement,สำรอง,สัญญาซีเมนต์พร้อมขนส่ง,S : แยกค่าเนื้อ ค่าขนส่ง,2026-02-01,2026-02-28,,0901,บจ.เอสซีจี โลจิสติกส์ แมเนจเม้นท์,0131,บจ.ปูนซิเมนต์ไทย (ท่าหลวง),1322.0,ศูนย์จ่ายพระประแดง,0,18.1,,1562.58,121.0,0.0,0.0,0,0,29.01,30.01,อัตรามาตรฐาน,0,0.0,-1,0.0,121.0,อัตรามาตรฐาน,0.0,0.0,0.0,0.0,0,,121.0,1683.58,1694
